date,dept_id,cat_id,store_id,state_id,event_name_1,snap_CA,snap_TX,snap_WI,sales
2013-01-19,HOBBIES_1,HOBBIES,WI_3,WI,na,0.0,0.0,0.0,624.0199999999996
2013-01-19,HOBBIES_2,HOBBIES,CA_1,CA,na,0.0,0.0,0.0,3.0
2013-01-19,HOBBIES_2,HOBBIES,CA_2,CA,na,0.0,0.0,0.0,17.54
2013-01-19,HOBBIES_2,HOBBIES,CA_3,CA,na,0.0,0.0,0.0,68.58
2013-01-19,HOBBIES_2,HOBBIES,CA_4,CA,na,0.0,0.0,0.0,0.0
2013-01-19,HOBBIES_2,HOBBIES,TX_1,TX,na,0.0,0.0,0.0,0.0
2013-01-19,HOBBIES_2,HOBBIES,TX_2,TX,na,0.0,0.0,0.0,31.35
2013-01-19,HOBBIES_2,HOBBIES,TX_3,TX,na,0.0,0.0,0.0,54.41
2013-01-19,HOBBIES_2,HOBBIES,WI_1,WI,na,0.0,0.0,0.0,19.88
2013-01-19,HOBBIES_2,HOBBIES,WI_2,WI,na,0.0,0.0,0.0,3.69
2013-01-19,HOBBIES_2,HOBBIES,WI_3,WI,na,0.0,0.0,0.0,0.23
2013-01-19,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,na,0.0,0.0,0.0,2490.7499999999986
2013-01-19,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,na,0.0,0.0,0.0,2993.4100000000035
2013-01-19,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,na,0.0,0.0,0.0,4326.8
2013-01-19,HOUSEHOLD_1,HOUSEHOLD,CA_4,CA,na,0.0,0.0,0.0,836.0800000000011
2013-01-19,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,na,0.0,0.0,0.0,2055.0600000000027
2013-01-19,HOUSEHOLD_1,HOUSEHOLD,TX_2,TX,na,0.0,0.0,0.0,2859.6900000000023
2013-01-19,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,na,0.0,0.0,0.0,1955.940000000004
2013-01-19,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,na,0.0,0.0,0.0,2253.8600000000024
2013-01-19,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,na,0.0,0.0,0.0,2641.239999999999
2013-01-19,HOUSEHOLD_1,HOUSEHOLD,WI_3,WI,na,0.0,0.0,0.0,2751.840000000001
2013-01-19,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,na,0.0,0.0,0.0,464.88000000000017
2013-01-19,HOUSEHOLD_2,HOUSEHOLD,CA_2,CA,na,0.0,0.0,0.0,1123.080000000001
2013-01-19,HOUSEHOLD_2,HOUSEHOLD,CA_3,CA,na,0.0,0.0,0.0,1065.5000000000002
2013-01-19,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,na,0.0,0.0,0.0,84.85
2013-01-19,HOUSEHOLD_2,HOUSEHOLD,TX_1,TX,na,0.0,0.0,0.0,166.05999999999997
2013-01-19,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,na,0.0,0.0,0.0,369.7
2013-01-19,HOUSEHOLD_2,HOUSEHOLD,TX_3,TX,na,0.0,0.0,0.0,176.23000000000005
2013-01-19,HOUSEHOLD_2,HOUSEHOLD,WI_1,WI,na,0.0,0.0,0.0,284.23
2013-01-19,HOUSEHOLD_2,HOUSEHOLD,WI_2,WI,na,0.0,0.0,0.0,177.39
2013-01-19,HOUSEHOLD_2,HOUSEHOLD,WI_3,WI,na,0.0,0.0,0.0,233.29
2013-01-20,FOODS_1,FOODS,CA_1,CA,na,0.0,0.0,0.0,514.79
2013-01-20,FOODS_1,FOODS,CA_2,CA,na,0.0,0.0,0.0,764.98
2013-01-20,FOODS_1,FOODS,CA_3,CA,na,0.0,0.0,0.0,1246.29
2013-01-20,FOODS_1,FOODS,CA_4,CA,na,0.0,0.0,0.0,347.11000000000007
2013-01-20,FOODS_1,FOODS,TX_1,TX,na,0.0,0.0,0.0,401.33
2013-01-20,FOODS_1,FOODS,TX_2,TX,na,0.0,0.0,0.0,825.0700000000005
2013-01-20,FOODS_1,FOODS,TX_3,TX,na,0.0,0.0,0.0,439.53000000000014
2013-01-20,FOODS_1,FOODS,WI_1,WI,na,0.0,0.0,0.0,553.3700000000001
2013-01-20,FOODS_1,FOODS,WI_2,WI,na,0.0,0.0,0.0,424.71000000000015
2013-01-20,FOODS_1,FOODS,WI_3,WI,na,0.0,0.0,0.0,416.63000000000017
2013-01-20,FOODS_2,FOODS,CA_1,CA,na,0.0,0.0,0.0,1745.190000000002
2013-01-20,FOODS_2,FOODS,CA_2,CA,na,0.0,0.0,0.0,342.25000000000006
2013-01-20,FOODS_2,FOODS,CA_3,CA,na,0.0,0.0,0.0,2185.630000000003
2013-01-20,FOODS_2,FOODS,CA_4,CA,na,0.0,0.0,0.0,738.6900000000003
2013-01-20,FOODS_2,FOODS,TX_1,TX,na,0.0,0.0,0.0,929.33
2013-01-20,FOODS_2,FOODS,TX_2,TX,na,0.0,0.0,0.0,1601.6800000000012
2013-01-20,FOODS_2,FOODS,TX_3,TX,na,0.0,0.0,0.0,1077.9600000000012
2013-01-20,FOODS_2,FOODS,WI_1,WI,na,0.0,0.0,0.0,1466.3100000000015
2013-01-20,FOODS_2,FOODS,WI_2,WI,na,0.0,0.0,0.0,1785.2000000000012
2013-01-20,FOODS_2,FOODS,WI_3,WI,na,0.0,0.0,0.0,1270.9900000000011
2013-01-20,FOODS_3,FOODS,CA_1,CA,na,0.0,0.0,0.0,4817.25
2013-01-20,FOODS_3,FOODS,CA_2,CA,na,0.0,0.0,0.0,2935.6300000000047
2013-01-20,FOODS_3,FOODS,CA_3,CA,na,0.0,0.0,0.0,6517.619999999978
2013-01-20,FOODS_3,FOODS,CA_4,CA,na,0.0,0.0,0.0,2385.590000000003
2013-01-20,FOODS_3,FOODS,TX_1,TX,na,0.0,0.0,0.0,3265.710000000007
2013-01-20,FOODS_3,FOODS,TX_2,TX,na,0.0,0.0,0.0,4776.139999999997
2013-01-20,FOODS_3,FOODS,TX_3,TX,na,0.0,0.0,0.0,3069.3600000000074
2013-01-20,FOODS_3,FOODS,WI_1,WI,na,0.0,0.0,0.0,3383.660000000008
2013-01-20,FOODS_3,FOODS,WI_2,WI,na,0.0,0.0,0.0,3329.190000000005
2013-01-20,FOODS_3,FOODS,WI_3,WI,na,0.0,0.0,0.0,4323.99
2013-01-20,HOBBIES_1,HOBBIES,CA_1,CA,na,0.0,0.0,0.0,1242.660000000001
2013-01-20,HOBBIES_1,HOBBIES,CA_2,CA,na,0.0,0.0,0.0,715.84
2013-01-20,HOBBIES_1,HOBBIES,CA_3,CA,na,0.0,0.0,0.0,1287.0100000000007
2013-01-20,HOBBIES_1,HOBBIES,CA_4,CA,na,0.0,0.0,0.0,381.04
2013-01-20,HOBBIES_1,HOBBIES,TX_1,TX,na,0.0,0.0,0.0,544.1100000000001
2013-01-20,HOBBIES_1,HOBBIES,TX_2,TX,na,0.0,0.0,0.0,1330.8900000000006
2013-01-20,HOBBIES_1,HOBBIES,TX_3,TX,na,0.0,0.0,0.0,757.2700000000003
2013-01-20,HOBBIES_1,HOBBIES,WI_1,WI,na,0.0,0.0,0.0,780.3900000000003
2013-01-20,HOBBIES_1,HOBBIES,WI_2,WI,na,0.0,0.0,0.0,257.5199999999999
2013-01-20,HOBBIES_1,HOBBIES,WI_3,WI,na,0.0,0.0,0.0,514.3099999999997
2013-01-20,HOBBIES_2,HOBBIES,CA_1,CA,na,0.0,0.0,0.0,4.61
2013-01-20,HOBBIES_2,HOBBIES,CA_2,CA,na,0.0,0.0,0.0,17.82
2013-01-20,HOBBIES_2,HOBBIES,CA_3,CA,na,0.0,0.0,0.0,37.29
2013-01-20,HOBBIES_2,HOBBIES,CA_4,CA,na,0.0,0.0,0.0,0.0
2013-01-20,HOBBIES_2,HOBBIES,TX_1,TX,na,0.0,0.0,0.0,0.0
2013-01-20,HOBBIES_2,HOBBIES,TX_2,TX,na,0.0,0.0,0.0,51.94
2013-01-20,HOBBIES_2,HOBBIES,TX_3,TX,na,0.0,0.0,0.0,25.78
2013-01-20,HOBBIES_2,HOBBIES,WI_1,WI,na,0.0,0.0,0.0,8.31
2013-01-20,HOBBIES_2,HOBBIES,WI_2,WI,na,0.0,0.0,0.0,11.08
2013-01-20,HOBBIES_2,HOBBIES,WI_3,WI,na,0.0,0.0,0.0,1.43
2013-01-20,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,na,0.0,0.0,0.0,2003.200000000004
2013-01-20,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,na,0.0,0.0,0.0,2332.180000000003
2013-01-20,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,na,0.0,0.0,0.0,4124.649999999998
2013-01-20,HOUSEHOLD_1,HOUSEHOLD,CA_4,CA,na,0.0,0.0,0.0,638.5700000000004
2013-01-20,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,na,0.0,0.0,0.0,2331.6600000000008
2013-01-20,HOUSEHOLD_1,HOUSEHOLD,TX_2,TX,na,0.0,0.0,0.0,2712.380000000001
2013-01-20,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,na,0.0,0.0,0.0,1828.250000000003
2013-01-20,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,na,0.0,0.0,0.0,1760.9100000000028
2013-01-20,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,na,0.0,0.0,0.0,1845.030000000004
2013-01-20,HOUSEHOLD_1,HOUSEHOLD,WI_3,WI,na,0.0,0.0,0.0,1880.3200000000033
2013-01-20,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,na,0.0,0.0,0.0,339.17000000000013
2013-01-20,HOUSEHOLD_2,HOUSEHOLD,CA_2,CA,na,0.0,0.0,0.0,901.8700000000008
2013-01-20,HOUSEHOLD_2,HOUSEHOLD,CA_3,CA,na,0.0,0.0,0.0,1028.9200000000003
2013-01-20,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,na,0.0,0.0,0.0,106.28
2013-01-20,HOUSEHOLD_2,HOUSEHOLD,TX_1,TX,na,0.0,0.0,0.0,190.97
2013-01-20,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,na,0.0,0.0,0.0,387.48
2013-01-20,HOUSEHOLD_2,HOUSEHOLD,TX_3,TX,na,0.0,0.0,0.0,203.05
2013-01-20,HOUSEHOLD_2,HOUSEHOLD,WI_1,WI,na,0.0,0.0,0.0,149.23
2013-01-20,HOUSEHOLD_2,HOUSEHOLD,WI_2,WI,na,0.0,0.0,0.0,118.75
2013-01-20,HOUSEHOLD_2,HOUSEHOLD,WI_3,WI,na,0.0,0.0,0.0,162.04
2013-01-21,FOODS_1,FOODS,CA_1,CA,MartinLutherKingDay,0.0,0.0,0.0,362.75999999999993
2013-01-21,FOODS_1,FOODS,CA_2,CA,MartinLutherKingDay,0.0,0.0,0.0,828.1800000000003
2013-01-21,FOODS_1,FOODS,CA_3,CA,MartinLutherKingDay,0.0,0.0,0.0,966.9100000000003
2013-01-21,FOODS_1,FOODS,CA_4,CA,MartinLutherKingDay,0.0,0.0,0.0,265.23
2013-01-21,FOODS_1,FOODS,TX_1,TX,MartinLutherKingDay,0.0,0.0,0.0,369.84000000000015
2013-01-21,FOODS_1,FOODS,TX_2,TX,MartinLutherKingDay,0.0,0.0,0.0,573.06
2013-01-21,FOODS_1,FOODS,TX_3,TX,MartinLutherKingDay,0.0,0.0,0.0,374.06
2013-01-21,FOODS_1,FOODS,WI_1,WI,MartinLutherKingDay,0.0,0.0,0.0,414.59
2013-01-21,FOODS_1,FOODS,WI_2,WI,MartinLutherKingDay,0.0,0.0,0.0,331.6700000000002
2013-01-21,FOODS_1,FOODS,WI_3,WI,MartinLutherKingDay,0.0,0.0,0.0,294.33
2013-01-21,FOODS_2,FOODS,CA_1,CA,MartinLutherKingDay,0.0,0.0,0.0,1485.8600000000006
2013-01-21,FOODS_2,FOODS,CA_2,CA,MartinLutherKingDay,0.0,0.0,0.0,402.13999999999993
2013-01-21,FOODS_2,FOODS,CA_3,CA,MartinLutherKingDay,0.0,0.0,0.0,1840.4200000000012
2013-01-21,FOODS_2,FOODS,CA_4,CA,MartinLutherKingDay,0.0,0.0,0.0,954.5000000000003
2013-01-21,FOODS_2,FOODS,TX_1,TX,MartinLutherKingDay,0.0,0.0,0.0,946.63
2013-01-21,FOODS_2,FOODS,TX_2,TX,MartinLutherKingDay,0.0,0.0,0.0,1425.0300000000007
2013-01-21,FOODS_2,FOODS,TX_3,TX,MartinLutherKingDay,0.0,0.0,0.0,1194.7500000000005
2013-01-21,FOODS_2,FOODS,WI_1,WI,MartinLutherKingDay,0.0,0.0,0.0,921.1200000000006
2013-01-21,FOODS_2,FOODS,WI_2,WI,MartinLutherKingDay,0.0,0.0,0.0,1553.8200000000006
2013-01-21,FOODS_2,FOODS,WI_3,WI,MartinLutherKingDay,0.0,0.0,0.0,1176.0600000000004
2013-01-21,FOODS_3,FOODS,CA_1,CA,MartinLutherKingDay,0.0,0.0,0.0,3830.0200000000077
2013-01-21,FOODS_3,FOODS,CA_2,CA,MartinLutherKingDay,0.0,0.0,0.0,2781.540000000005
2013-01-21,FOODS_3,FOODS,CA_3,CA,MartinLutherKingDay,0.0,0.0,0.0,6000.239999999984
2013-01-21,FOODS_3,FOODS,CA_4,CA,MartinLutherKingDay,0.0,0.0,0.0,1962.180000000004
2013-01-21,FOODS_3,FOODS,TX_1,TX,MartinLutherKingDay,0.0,0.0,0.0,2580.250000000005
2013-01-21,FOODS_3,FOODS,TX_2,TX,MartinLutherKingDay,0.0,0.0,0.0,3776.8600000000106
2013-01-21,FOODS_3,FOODS,TX_3,TX,MartinLutherKingDay,0.0,0.0,0.0,2651.0300000000047
2013-01-21,FOODS_3,FOODS,WI_1,WI,MartinLutherKingDay,0.0,0.0,0.0,2108.9100000000044
2013-01-21,FOODS_3,FOODS,WI_2,WI,MartinLutherKingDay,0.0,0.0,0.0,3064.1000000000067
2013-01-21,FOODS_3,FOODS,WI_3,WI,MartinLutherKingDay,0.0,0.0,0.0,2804.3000000000043
2013-01-21,HOBBIES_1,HOBBIES,CA_1,CA,MartinLutherKingDay,0.0,0.0,0.0,1098.9900000000002
2013-01-21,HOBBIES_1,HOBBIES,CA_2,CA,MartinLutherKingDay,0.0,0.0,0.0,613.9500000000003
2013-01-21,HOBBIES_1,HOBBIES,CA_3,CA,MartinLutherKingDay,0.0,0.0,0.0,1382.3600000000006
2013-01-21,HOBBIES_1,HOBBIES,CA_4,CA,MartinLutherKingDay,0.0,0.0,0.0,565.57
2013-01-21,HOBBIES_1,HOBBIES,TX_1,TX,MartinLutherKingDay,0.0,0.0,0.0,534.8800000000001
2013-01-21,HOBBIES_1,HOBBIES,TX_2,TX,MartinLutherKingDay,0.0,0.0,0.0,1056.4600000000003
2013-01-21,HOBBIES_1,HOBBIES,TX_3,TX,MartinLutherKingDay,0.0,0.0,0.0,649.4700000000001
2013-01-21,HOBBIES_1,HOBBIES,WI_1,WI,MartinLutherKingDay,0.0,0.0,0.0,490.88
2013-01-21,HOBBIES_1,HOBBIES,WI_2,WI,MartinLutherKingDay,0.0,0.0,0.0,235.04
2013-01-21,HOBBIES_1,HOBBIES,WI_3,WI,MartinLutherKingDay,0.0,0.0,0.0,340.2899999999998
2013-01-21,HOBBIES_2,HOBBIES,CA_1,CA,MartinLutherKingDay,0.0,0.0,0.0,6.09
2013-01-21,HOBBIES_2,HOBBIES,CA_2,CA,MartinLutherKingDay,0.0,0.0,0.0,30.51
2013-01-21,HOBBIES_2,HOBBIES,CA_3,CA,MartinLutherKingDay,0.0,0.0,0.0,41.15000000000001
2013-01-21,HOBBIES_2,HOBBIES,CA_4,CA,MartinLutherKingDay,0.0,0.0,0.0,0.46
2013-01-21,HOBBIES_2,HOBBIES,TX_1,TX,MartinLutherKingDay,0.0,0.0,0.0,4.74
2013-01-21,HOBBIES_2,HOBBIES,TX_2,TX,MartinLutherKingDay,0.0,0.0,0.0,37.21
2013-01-21,HOBBIES_2,HOBBIES,TX_3,TX,MartinLutherKingDay,0.0,0.0,0.0,55.49
2013-01-21,HOBBIES_2,HOBBIES,WI_1,WI,MartinLutherKingDay,0.0,0.0,0.0,5.7700000000000005
2013-01-21,HOBBIES_2,HOBBIES,WI_2,WI,MartinLutherKingDay,0.0,0.0,0.0,0.0
2013-01-21,HOBBIES_2,HOBBIES,WI_3,WI,MartinLutherKingDay,0.0,0.0,0.0,0.97
2013-01-21,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,MartinLutherKingDay,0.0,0.0,0.0,2133.650000000002
2013-01-21,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,MartinLutherKingDay,0.0,0.0,0.0,2290.1900000000032
2013-01-21,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,MartinLutherKingDay,0.0,0.0,0.0,3228.7599999999993
2013-01-21,HOUSEHOLD_1,HOUSEHOLD,CA_4,CA,MartinLutherKingDay,0.0,0.0,0.0,740.3200000000005
2013-01-21,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,MartinLutherKingDay,0.0,0.0,0.0,1401.200000000002
2013-01-21,HOUSEHOLD_1,HOUSEHOLD,TX_2,TX,MartinLutherKingDay,0.0,0.0,0.0,2282.700000000002
2013-01-21,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,MartinLutherKingDay,0.0,0.0,0.0,1568.7400000000027
2013-01-21,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,MartinLutherKingDay,0.0,0.0,0.0,1103.1100000000013
2013-01-21,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,MartinLutherKingDay,0.0,0.0,0.0,1571.0700000000024
2013-01-21,HOUSEHOLD_1,HOUSEHOLD,WI_3,WI,MartinLutherKingDay,0.0,0.0,0.0,1373.550000000002
2013-01-21,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,MartinLutherKingDay,0.0,0.0,0.0,332.41000000000014
2013-01-21,HOUSEHOLD_2,HOUSEHOLD,CA_2,CA,MartinLutherKingDay,0.0,0.0,0.0,764.5200000000003
2013-01-21,HOUSEHOLD_2,HOUSEHOLD,CA_3,CA,MartinLutherKingDay,0.0,0.0,0.0,1023.3300000000007
2013-01-21,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,MartinLutherKingDay,0.0,0.0,0.0,66.25
2013-01-21,HOUSEHOLD_2,HOUSEHOLD,TX_1,TX,MartinLutherKingDay,0.0,0.0,0.0,193.85
2013-01-21,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,MartinLutherKingDay,0.0,0.0,0.0,274.99999999999994
2013-01-21,HOUSEHOLD_2,HOUSEHOLD,TX_3,TX,MartinLutherKingDay,0.0,0.0,0.0,151.11
2013-01-21,HOUSEHOLD_2,HOUSEHOLD,WI_1,WI,MartinLutherKingDay,0.0,0.0,0.0,101.19
2013-01-21,HOUSEHOLD_2,HOUSEHOLD,WI_2,WI,MartinLutherKingDay,0.0,0.0,0.0,123.57
2013-01-21,HOUSEHOLD_2,HOUSEHOLD,WI_3,WI,MartinLutherKingDay,0.0,0.0,0.0,115.13
2013-01-22,FOODS_1,FOODS,CA_1,CA,na,0.0,0.0,0.0,464.05
2013-01-22,FOODS_1,FOODS,CA_2,CA,na,0.0,0.0,0.0,684.4200000000002
2013-01-22,FOODS_1,FOODS,CA_3,CA,na,0.0,0.0,0.0,801.7900000000003
2013-01-22,FOODS_1,FOODS,CA_4,CA,na,0.0,0.0,0.0,324.8800000000001
2013-01-22,FOODS_1,FOODS,TX_1,TX,na,0.0,0.0,0.0,390.82000000000016
2013-01-22,FOODS_1,FOODS,TX_2,TX,na,0.0,0.0,0.0,505.89
2013-01-22,FOODS_1,FOODS,TX_3,TX,na,0.0,0.0,0.0,361.41
2013-01-22,FOODS_1,FOODS,WI_1,WI,na,0.0,0.0,0.0,434.25000000000017
2013-01-22,FOODS_1,FOODS,WI_2,WI,na,0.0,0.0,0.0,383.45000000000016
2013-01-22,FOODS_1,FOODS,WI_3,WI,na,0.0,0.0,0.0,211.44000000000003
2013-01-22,FOODS_2,FOODS,CA_1,CA,na,0.0,0.0,0.0,999.7800000000003
2013-01-22,FOODS_2,FOODS,CA_2,CA,na,0.0,0.0,0.0,197.44
2013-01-22,FOODS_2,FOODS,CA_3,CA,na,0.0,0.0,0.0,1811.8800000000012
2013-01-22,FOODS_2,FOODS,CA_4,CA,na,0.0,0.0,0.0,647.4500000000003
2013-01-22,FOODS_2,FOODS,TX_1,TX,na,0.0,0.0,0.0,717.2399999999997
2013-01-22,FOODS_2,FOODS,TX_2,TX,na,0.0,0.0,0.0,902.2700000000003
2013-01-22,FOODS_2,FOODS,TX_3,TX,na,0.0,0.0,0.0,748.3699999999999
2013-01-22,FOODS_2,FOODS,WI_1,WI,na,0.0,0.0,0.0,731.5700000000003
2013-01-22,FOODS_2,FOODS,WI_2,WI,na,0.0,0.0,0.0,1174.300000000001
2013-01-22,FOODS_2,FOODS,WI_3,WI,na,0.0,0.0,0.0,879.6800000000003
2013-01-22,FOODS_3,FOODS,CA_1,CA,na,0.0,0.0,0.0,2919.440000000005
2013-01-22,FOODS_3,FOODS,CA_2,CA,na,0.0,0.0,0.0,2064.8900000000017
2013-01-22,FOODS_3,FOODS,CA_3,CA,na,0.0,0.0,0.0,5386.639999999989
2013-01-22,FOODS_3,FOODS,CA_4,CA,na,0.0,0.0,0.0,1773.1600000000021
2013-01-22,FOODS_3,FOODS,TX_1,TX,na,0.0,0.0,0.0,1935.2300000000016
2013-01-22,FOODS_3,FOODS,TX_2,TX,na,0.0,0.0,0.0,2743.100000000003
2013-01-22,FOODS_3,FOODS,TX_3,TX,na,0.0,0.0,0.0,2515.090000000004
2013-01-22,FOODS_3,FOODS,WI_1,WI,na,0.0,0.0,0.0,1644.4900000000027
2013-01-22,FOODS_3,FOODS,WI_2,WI,na,0.0,0.0,0.0,2654.060000000004
2013-01-22,FOODS_3,FOODS,WI_3,WI,na,0.0,0.0,0.0,2982.0200000000073
2013-01-22,HOBBIES_1,HOBBIES,CA_1,CA,na,0.0,0.0,0.0,881.5600000000003
2013-01-22,HOBBIES_1,HOBBIES,CA_2,CA,na,0.0,0.0,0.0,461.97
2013-01-22,HOBBIES_1,HOBBIES,CA_3,CA,na,0.0,0.0,0.0,1171.3600000000008
2013-01-22,HOBBIES_1,HOBBIES,CA_4,CA,na,0.0,0.0,0.0,398.08
2013-01-22,HOBBIES_1,HOBBIES,TX_1,TX,na,0.0,0.0,0.0,477.7
2013-01-22,HOBBIES_1,HOBBIES,TX_2,TX,na,0.0,0.0,0.0,917.5100000000003
2013-01-22,HOBBIES_1,HOBBIES,TX_3,TX,na,0.0,0.0,0.0,569.5600000000002
2013-01-22,HOBBIES_1,HOBBIES,WI_1,WI,na,0.0,0.0,0.0,380.15
2013-01-22,HOBBIES_1,HOBBIES,WI_2,WI,na,0.0,0.0,0.0,242.98999999999995
2013-01-22,HOBBIES_1,HOBBIES,WI_3,WI,na,0.0,0.0,0.0,397.46999999999986
2013-01-22,HOBBIES_2,HOBBIES,CA_1,CA,na,0.0,0.0,0.0,5.300000000000002
2013-01-22,HOBBIES_2,HOBBIES,CA_2,CA,na,0.0,0.0,0.0,14.68
2013-01-22,HOBBIES_2,HOBBIES,CA_3,CA,na,0.0,0.0,0.0,24.7
2013-01-22,HOBBIES_2,HOBBIES,CA_4,CA,na,0.0,0.0,0.0,0.6900000000000001
2013-01-22,HOBBIES_2,HOBBIES,TX_1,TX,na,0.0,0.0,0.0,9.48
2013-01-22,HOBBIES_2,HOBBIES,TX_2,TX,na,0.0,0.0,0.0,22.98
2013-01-22,HOBBIES_2,HOBBIES,TX_3,TX,na,0.0,0.0,0.0,40.11
2013-01-22,HOBBIES_2,HOBBIES,WI_1,WI,na,0.0,0.0,0.0,11.08
2013-01-22,HOBBIES_2,HOBBIES,WI_2,WI,na,0.0,0.0,0.0,1.15
2013-01-22,HOBBIES_2,HOBBIES,WI_3,WI,na,0.0,0.0,0.0,6.23
2013-01-22,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,na,0.0,0.0,0.0,1658.7900000000027
2013-01-22,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,na,0.0,0.0,0.0,1340.5300000000016
2013-01-22,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,na,0.0,0.0,0.0,3066.2099999999987
2013-01-22,HOUSEHOLD_1,HOUSEHOLD,CA_4,CA,na,0.0,0.0,0.0,744.8400000000007
2013-01-22,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,na,0.0,0.0,0.0,1246.7700000000011
2013-01-22,HOUSEHOLD_1,HOUSEHOLD,TX_2,TX,na,0.0,0.0,0.0,1625.8200000000018
2013-01-22,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,na,0.0,0.0,0.0,1338.0400000000025
2013-01-22,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,na,0.0,0.0,0.0,783.5200000000008
2013-01-22,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,na,0.0,0.0,0.0,1283.6100000000015
2013-01-22,HOUSEHOLD_1,HOUSEHOLD,WI_3,WI,na,0.0,0.0,0.0,1345.3200000000031
2013-01-22,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,na,0.0,0.0,0.0,182.16
2013-01-22,HOUSEHOLD_2,HOUSEHOLD,CA_2,CA,na,0.0,0.0,0.0,454.7300000000001
2013-01-22,HOUSEHOLD_2,HOUSEHOLD,CA_3,CA,na,0.0,0.0,0.0,628.1100000000002
2013-01-22,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,na,0.0,0.0,0.0,88.25
2013-01-22,HOUSEHOLD_2,HOUSEHOLD,TX_1,TX,na,0.0,0.0,0.0,162.5
2013-01-22,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,na,0.0,0.0,0.0,243.25
2013-01-22,HOUSEHOLD_2,HOUSEHOLD,TX_3,TX,na,0.0,0.0,0.0,131.53
2013-01-22,HOUSEHOLD_2,HOUSEHOLD,WI_1,WI,na,0.0,0.0,0.0,63.33
2013-01-22,HOUSEHOLD_2,HOUSEHOLD,WI_2,WI,na,0.0,0.0,0.0,113.25
2013-01-22,HOUSEHOLD_2,HOUSEHOLD,WI_3,WI,na,0.0,0.0,0.0,116.68999999999998
2013-01-23,FOODS_1,FOODS,CA_1,CA,na,0.0,0.0,0.0,504.26000000000016
2013-01-23,FOODS_1,FOODS,CA_2,CA,na,0.0,0.0,0.0,886.3100000000005
2013-01-23,FOODS_1,FOODS,CA_3,CA,na,0.0,0.0,0.0,814.9600000000003
2013-01-23,FOODS_1,FOODS,CA_4,CA,na,0.0,0.0,0.0,258.16
2013-01-23,FOODS_1,FOODS,TX_1,TX,na,0.0,0.0,0.0,287.3900000000001
2013-01-23,FOODS_1,FOODS,TX_2,TX,na,0.0,0.0,0.0,595.4300000000002
2013-01-23,FOODS_1,FOODS,TX_3,TX,na,0.0,0.0,0.0,352.2
2013-01-23,FOODS_1,FOODS,WI_1,WI,na,0.0,0.0,0.0,393.22000000000025
2013-01-23,FOODS_1,FOODS,WI_2,WI,na,0.0,0.0,0.0,375.54000000000013
2013-01-23,FOODS_1,FOODS,WI_3,WI,na,0.0,0.0,0.0,350.3700000000002
2013-01-23,FOODS_2,FOODS,CA_1,CA,na,0.0,0.0,0.0,916.5500000000008
2013-01-23,FOODS_2,FOODS,CA_2,CA,na,0.0,0.0,0.0,304.87999999999994
2013-01-23,FOODS_2,FOODS,CA_3,CA,na,0.0,0.0,0.0,1560.9800000000016
2013-01-23,FOODS_2,FOODS,CA_4,CA,na,0.0,0.0,0.0,723.54
